Sequence,Step,Predicted_Proportion,Predicted_Increment,Predicted_Cumulative,GroundTruth_Increment,GroundTruth_Cumulative,LSTM_Predicted_TimeDiff,LSTM_Predicted_Cumulative,LSTM_Predicted_TotalTime,TimeDiff_Improvement_Abs,Cumulative_Improvement_Abs,decoded_sourceID,BodyGroup_to,BodyGroup_from,SN
110,13,0.045187395,7.45592,105.86078,1.0,114.0,4.386702,95.14666,0.1494374,3.069217939300537,-10.714120148925788,MRI_FRR_257,ABDOMEN,HEART,175974
110,14,0.044592965,7.357839,113.21862,1.0,115.0,2.92095,98.06761,0.1494374,4.436889064086914,-15.151008305664064,MRI_FRR_264,ABDOMEN,HEART,175974
110,15,0.044963606,7.418995,120.63762,0.0,115.0,1.5612484,99.62886,0.1494374,5.857746578330993,-9.73351952636719,MRI_FRR_34,ABDOMEN,HEART,175974
110,16,0.04534604,7.4820967,128.11972,6.0,121.0,0.34827712,99.977135,0.1494374,-4.1696261782176975,-13.903145295410155,MRI_FRR_257,ABDOMEN,HEART,175974
110,17,0.044899914,7.408486,135.52821,6.0,127.0,0.0,99.977135,0.1494374,-4.591514,-18.494655295410155,MRI_FRR_264,ABDOMEN,HEART,175974
110,18,0.044681434,7.3724365,142.90065,29.0,156.0,0.0,99.977135,0.1494374,-7.372436499999999,-42.92351529541017,MRI_MSR_34,ABDOMEN,HEART,175974
110,19,0.044601783,7.3592944,150.25995,7.0,163.0,0.0,99.977135,0.1494374,-6.6407056,-50.28281529541016,MRI_MPT_1005,ABDOMEN,HEART,175974
110,20,0.044815622,7.3945775,157.65453,2.0,165.0,0.0,99.977135,0.1494374,3.3945775,-57.67739529541015,MRI_FRR_257,ABDOMEN,HEART,175974
110,21,0.044518102,7.3454866,165.00002,-165.0,0.0,0.0,99.977135,0.1494374,7.345486599999987,65.02288529541016,MRI_FRR_264,ABDOMEN,HEART,175974
111,1,0.33312228,0.0,0.0,-180.0,0.0,6.581791,6.581791,0.12605545,-6.581790924072266,-6.581790924072266,MRI_MSR_100,ABDOMEN,HEART,175974
111,2,0.3292019,0.0,0.0,0.0,0.0,7.4769087,14.0587,0.12605545,-7.476908683776855,-14.05869960784912,MRI_MSR_104,HEART,ABDOMEN,175974
112,1,0.032598782,8.377887,16.870293,-3.0,0.0,8.056762,8.056762,0.15946054,0.3211252583618158,8.813531258361817,MRI_MSR_100,HEART,ABDOMEN,175974
112,2,0.03221514,8.279291,25.149584,17.0,17.0,8.156177,16.212938,0.15946054,-0.1231144329223639,7.362522308715821,MRI_MSR_104,ABDOMEN,HEART,175974
112,3,0.032436177,8.336098,33.48568,9.0,26.0,8.158679,24.371616,0.15946054,-0.177418991516113,5.857296363525393,MRI_FRR_257,ABDOMEN,HEART,175974
112,4,0.032244213,8.286763,41.77244,8.0,34.0,8.154558,32.526176,0.15946054,0.1322048182373052,6.298616452636722,MRI_FRR_264,ABDOMEN,HEART,175974
112,5,0.03243781,8.336517,50.10896,6.0,40.0,8.149289,40.675465,0.15946054,0.1872278688354498,9.43349536987305,MRI_FRR_264,ABDOMEN,HEART,175974
112,6,0.03310237,8.507309,58.61627,3.0,43.0,8.144837,48.8203,0.15946054,0.3624716205444329,9.795968944091795,MRI_CCS_11,ABDOMEN,HEART,175974
112,7,0.03272601,8.410584,67.026855,38.0,81.0,8.13236,56.95266,0.15946054,-0.2782235416259766,-10.074195393066404,MRI_FRR_264,ABDOMEN,HEART,175974
112,8,0.03279887,8.42931,75.45616,28.0,109.0,8.135234,65.08789,0.15946054,-0.2940761209106455,-10.368269374999995,MRI_FRR_264,ABDOMEN,HEART,175974
112,9,0.03312325,8.512675,83.968834,1.0,110.0,8.169104,73.256996,0.15946054,0.3435713775634763,-10.711837845214845,MRI_FRR_257,ABDOMEN,HEART,175974
112,10,0.03263511,8.387223,92.35606,12.0,122.0,8.147058,81.40405,0.15946054,-0.2401654667358403,-10.952007265625,MRI_FRR_264,ABDOMEN,HEART,175974
112,11,0.032386657,8.323371,100.67943,1.0,123.0,8.13732,89.541374,0.15946054,0.1860514351806639,-11.138055793457028,MRI_FRR_264,ABDOMEN,HEART,175974
112,12,0.03238501,8.3229475,109.00237,0.0,123.0,8.105885,97.64726,0.15946054,0.2170629479980466,-11.355107426757812,MRI_FRR_257,ABDOMEN,HEART,175974
112,13,0.03179168,8.170462,117.17284,1.0,124.0,8.068961,105.716225,0.15946054,0.1015008565063482,-11.456615329589836,MRI_FRR_264,ABDOMEN,HEART,175974
112,14,0.03170517,8.148229,125.32107,10.0,134.0,8.032397,113.74862,0.15946054,-0.1158317297973638,-11.572450920410162,MRI_FRR_264,ABDOMEN,HEART,175974
112,15,0.03205916,8.239203,133.56027,20.0,154.0,7.8644795,121.6131,0.15946054,-0.3747234582214354,-11.947171855468753,MRI_CCS_11,ABDOMEN,HEART,175974
112,16,0.032241575,8.286085,141.84636,4.0,158.0,7.731146,129.34424,0.15946054,0.5549391412353515,-12.502121718750004,MRI_FRR_257,ABDOMEN,HEART,175974
112,17,0.031922296,8.20403,150.05038,0.0,158.0,7.3424053,136.68665,0.15946054,0.8616246807861323,-13.36373449218749,MRI_FRR_264,ABDOMEN,HEART,175974
112,18,0.032037307,8.233588,158.28397,7.0,165.0,6.525482,143.21213,0.15946054,0.7590701777343742,-15.071842314453136,MRI_CCS_11,ABDOMEN,HEART,175974
112,19,0.03183563,8.181757,166.46573,1.0,166.0,5.1258416,148.33797,0.15946054,3.0559153824157708,-17.19630308105468,MRI_CCS_11,ABDOMEN,HEART,175974
112,20,0.031859405,8.187867,174.6536,5.0,171.0,3.2957315,151.6337,0.15946054,1.4835985444946296,-15.712702490234363,MRI_FRR_257,ABDOMEN,HEART,175974
112,21,0.03164903,8.1338005,182.7874,1.0,172.0,1.3510236,152.98473,0.15946054,6.782776945198059,-8.227874047851572,MRI_FRR_264,ABDOMEN,HEART,175974
112,22,0.032253344,8.289109,191.0765,2.0,174.0,0.0,152.98473,0.15946054,4.289109,-3.938774047851553,MRI_FRR_257,ABDOMEN,HEART,175974
112,23,0.032131676,8.257841,199.33435,2.0,176.0,0.0,152.98473,0.15946054,4.257841000000001,0.3190759521484381,MRI_FRR_264,ABDOMEN,HEART,175974
112,24,0.032484215,8.348443,207.6828,0.0,176.0,0.0,152.98473,0.15946054,8.348443,8.667525952148424,MRI_FRR_34,ABDOMEN,HEART,175974
112,25,0.032492742,8.350635,216.03343,6.0,182.0,0.0,152.98473,0.15946054,-3.649365,5.018155952148447,MRI_FRR_257,ABDOMEN,HEART,175974
112,26,0.031995542,8.222855,224.25629,18.0,200.0,0.0,152.98473,0.15946054,-8.222855,-22.758984047851555,MRI_FRR_264,ABDOMEN,HEART,175974
112,27,0.03181154,8.175566,232.43185,26.0,226.0,0.0,152.98473,0.15946054,-8.175566,-66.58342404785157,MRI_MSR_34,ABDOMEN,HEART,175974
112,28,0.03183669,8.182029,240.61388,29.0,255.0,0.0,152.98473,0.15946054,-8.182029,-87.62915404785156,MRI_MPT_1005,ABDOMEN,HEART,175974
112,29,0.03202051,8.229271,248.84314,2.0,257.0,0.0,152.98473,0.15946054,4.229271000000001,-95.85841404785155,MRI_FRR_257,ABDOMEN,HEART,175974
112,30,0.031738706,8.156847,257.0,-257.0,0.0,0.0,152.98473,0.15946054,8.156847000000027,104.01527404785156,MRI_FRR_264,ABDOMEN,HEART,175974
113,1,0.03363156,8.912363,17.946552,-272.0,0.0,7.360055,7.360055,0.15680848,1.55230803021243,10.586497030212405,MRI_MSR_100,ABDOMEN,HEART,175974
113,2,0.033235762,8.807477,26.754028,4.0,4.0,8.10998,15.470035,0.15680848,0.6974973704833989,11.283993400695802,MRI_MSR_104,HEAD,ABDOMEN,175974
113,3,0.03320592,8.799568,35.553596,69.0,73.0,8.1392355,23.60927,0.15680848,-0.6603325034790046,-11.944325904174804,MRI_MSR_34,HEAD,ABDOMEN,175974
113,4,0.033648565,8.91687,44.470467,12.0,85.0,8.167178,31.776447,0.15680848,-0.7496918460083002,-12.69401970385742,MRI_FRR_257,HEAD,ABDOMEN,175974
113,5,0.03349995,8.877486,53.347954,15.0,100.0,8.162343,39.93879,0.15680848,-0.7151429747924798,-13.40916463232422,MRI_FRR_264,HEAD,ABDOMEN,175974
113,6,0.033672795,8.92329,62.271244,6.0,106.0,8.157886,48.096676,0.15680848,0.765404448547363,-14.174568127197269,MRI_FRR_264,HEAD,ABDOMEN,175974
113,7,0.034318153,9.094311,71.365555,28.0,134.0,8.153401,56.250076,0.15680848,-0.9409096251831032,-15.115478706054688,MRI_CCS_11,HEAD,ABDOMEN,175974
113,8,0.03435702,9.10461,80.47017,1.0,135.0,8.16226,64.41234,0.15680848,0.942349944458007,-16.05783174316406,MRI_CCS_11,HEAD,ABDOMEN,175974
113,9,0.034324437,9.095976,89.56615,71.0,206.0,8.040126,72.45246,0.15680848,-1.055850153137207,-17.113688757324212,MRI_CCS_11,HEAD,ABDOMEN,175974
113,10,0.034161016,9.05267,98.61882,1.0,207.0,8.10835,80.560814,0.15680848,0.9443201998901376,-18.05800609619141,MRI_CCS_11,HEAD,ABDOMEN,175974
113,11,0.03375334,8.944634,107.56345,1.0,208.0,8.0494795,88.61029,0.15680848,0.8951545154418952,-18.953159472656253,MRI_FRR_257,HEAD,ABDOMEN,175974
113,12,0.03307895,8.765922,116.32938,9.0,217.0,7.8137407,96.424034,0.15680848,-0.9521812697143552,-19.905345881347657,MRI_FRR_264,HEAD,ABDOMEN,175974
113,13,0.032796558,8.691088,125.02046,32.0,249.0,7.4454746,103.86951,0.15680848,-1.2456133753662115,-21.1509531640625,MRI_FRR_264,HEAD,ABDOMEN,175974
113,14,0.033036616,8.7547035,133.77516,2.0,251.0,7.1147966,110.98431,0.15680848,1.6399068615112302,-22.79085366455078,MRI_FRR_257,HEAD,ABDOMEN,175974
113,15,0.032784965,8.688016,142.46318,0.0,251.0,6.2208834,117.20519,0.15680848,2.4671326305541985,-25.257987434082025,MRI_FRR_264,HEAD,ABDOMEN,175974
113,16,0.033258073,8.81339,151.27657,1.0,252.0,4.39902,121.60421,0.15680848,4.414369804992676,-29.67236010009765,MRI_FRR_257,HEAD,ABDOMEN,175974
113,17,0.033058032,8.760379,160.03694,0.0,252.0,1.5932287,123.19744,0.15680848,7.167150302223206,-36.83949889892577,MRI_MPT_1005,HEAD,ABDOMEN,175974
113,18,0.032779586,8.68659,168.72353,0.0,252.0,0.0,123.19744,0.15680848,8.68659,-45.52608889892579,MRI_FRR_264,HEAD,ABDOMEN,175974
113,19,0.03294348,8.730022,177.45355,2.0,254.0,0.0,123.19744,0.15680848,4.730022,-54.25610889892579,MRI_FRR_257,HEAD,ABDOMEN,175974
113,20,0.032530196,8.6205015,186.07405,0.0,254.0,0.0,123.19744,0.15680848,8.6205015,-62.87660889892578,MRI_FRR_264,HEAD,ABDOMEN,175974
113,21,0.032975346,8.738466,194.81252,1.0,255.0,0.0,123.19744,0.15680848,6.738466000000001,-71.61507889892579,MRI_FRR_257,HEAD,ABDOMEN,175974
113,22,0.032883793,8.714205,203.52672,0.0,255.0,0.0,123.19744,0.15680848,8.714205,-80.32927889892579,MRI_FRR_264,HEAD,ABDOMEN,175974
113,23,0.033527713,8.884844,212.41156,2.0,257.0,0.0,123.19744,0.15680848,4.884843999999999,-89.21411889892579,MRI_FRR_257,HEAD,ABDOMEN,175974
113,24,0.033256795,8.81305,221.22461,0.0,257.0,0.0,123.19744,0.15680848,8.81305,-98.0271688989258,MRI_FRR_264,HEAD,ABDOMEN,175974
113,25,0.03351152,8.880552,230.10516,1.0,258.0,0.0,123.19744,0.15680848,6.880552,-106.9077188989258,MRI_FRR_257,HEAD,ABDOMEN,175974
113,26,0.032998722,8.744661,238.84982,1.0,259.0,0.0,123.19744,0.15680848,6.744661000000001,-115.65237889892578,MRI_FRR_264,HEAD,ABDOMEN,175974
113,27,0.032990746,8.742548,247.59238,0.0,259.0,0.0,123.19744,0.15680848,8.742548,-124.39493889892576,MRI_FRR_34,HEAD,ABDOMEN,175974
113,28,0.03300167,8.745442,256.33783,6.0,265.0,0.0,123.19744,0.15680848,-3.2545579999999994,-133.14038889892578,MRI_FRR_257,HEAD,ABDOMEN,175974
113,29,0.03268748,8.662183,265.0,-265.0,0.0,0.0,123.19744,0.15680848,8.662183000000027,141.80255889892578,MRI_FRR_264,HEAD,ABDOMEN,175974
114,1,0.034786455,8.140031,16.391329,-293.0,0.0,7.187943,7.187943,0.1553339,0.9520880182800512,9.203386018280028,MRI_MSR_100,HEAD,ABDOMEN,175974
114,2,0.03437707,8.044234,24.435562,12.0,12.0,8.102412,15.290356,0.1553339,0.0581782238159185,9.145206317626954,MRI_MSR_104,ABDOMEN,HEAD,175974
114,3,0.03461294,8.099427,32.53499,4.0,16.0,8.160228,23.450584,0.1553339,-0.06080077557373,9.084405588378909,MRI_FRR_257,ABDOMEN,HEAD,175974
114,4,0.034513187,8.076086,40.611076,6.0,22.0,8.16389,31.614475,0.1553339,-0.0878038849487303,8.996600749755856,MRI_MSR_34,ABDOMEN,HEAD,175974
114,5,0.034646057,8.107177,48.718254,9.0,31.0,8.160905,39.77538,0.1553339,0.0537278843383788,8.942874819091799,MRI_FRR_264,ABDOMEN,HEAD,175974
114,6,0.03482531,8.149122,56.86738,10.0,41.0,8.15705,47.93243,0.1553339,0.0079281327514646,8.934949732666013,MRI_FRR_264,ABDOMEN,HEAD,175974
114,7,0.035493728,8.305532,65.17291,69.0,110.0,8.098035,56.030464,0.1553339,-0.2074971412963862,-9.14244582763672,MRI_CCS_11,ABDOMEN,HEAD,175974
114,8,0.0355341,8.31498,73.48789,24.0,134.0,8.109,64.139465,0.1553339,-0.2059797940063479,-9.348424667968745,MRI_CCS_11,ABDOMEN,HEAD,175974
114,9,0.034991458,8.188002,81.675896,5.0,139.0,8.098811,72.23827,0.1553339,0.0891908504028311,-9.437622379394526,MRI_FRR_264,ABDOMEN,HEAD,175974
114,10,0.035214603,8.240217,89.916115,3.0,142.0,8.0551405,80.29341,0.1553339,0.1850765046997065,-9.622703745117192,MRI_FRR_257,ABDOMEN,HEAD,175974
114,11,0.034561623,8.0874195,98.00353,1.0,143.0,7.9435453,88.23695,0.1553339,0.1438741585083001,-9.766576264648435,MRI_FRR_264,ABDOMEN,HEAD,175974
114,12,0.034560025,8.087046,106.090576,6.0,149.0,7.6894016,95.92635,0.1553339,0.3976443734130868,-10.164222545410157,MRI_FRR_257,ABDOMEN,HEAD,175974
114,13,0.03392479,7.9384003,114.02898,1.0,150.0,7.4063797,103.33273,0.1553339,0.5320206002929684,-10.69624684570313,MRI_FRR_264,ABDOMEN,HEAD,175974
114,14,0.03417453,7.9968405,122.02582,2.0,152.0,7.039436,110.37217,0.1553339,0.9574046365051272,-11.65365050537109,MRI_FRR_257,ABDOMEN,HEAD,175974
114,15,0.033915527,7.9362335,129.96205,3.0,155.0,6.5292487,116.90142,0.1553339,1.406984785552979,-13.060629406738286,MRI_FRR_264,ABDOMEN,HEAD,175974
114,16,0.034403387,8.050393,138.01245,3.0,158.0,5.7203655,122.62179,0.1553339,2.3300274757080075,-15.390661975097656,MRI_FRR_257,ABDOMEN,HEAD,175974
114,17,0.03405927,7.9698696,145.98232,0.0,158.0,4.620396,127.24219,0.1553339,3.349473462762451,-18.740132499999987,MRI_FRR_264,ABDOMEN,HEAD,175974
114,18,0.034293875,8.024767,154.00708,2.0,160.0,3.335367,130.57756,0.1553339,4.689400035659791,-23.429519575195314,MRI_FRR_257,ABDOMEN,HEAD,175974
114,19,0.03374441,7.896192,161.90327,0.0,160.0,1.9295709,132.50713,0.1553339,5.966621086685181,-25.58960414550782,MRI_FRR_264,ABDOMEN,HEAD,175974
114,20,0.033988435,7.953294,169.85657,2.0,162.0,0.58421886,133.09134,0.1553339,4.537512859672546,-21.05209088867187,MRI_FRR_257,ABDOMEN,HEAD,175974
114,21,0.033764414,7.900873,177.75745,0.0,162.0,0.0,133.09134,0.1553339,7.900873,-13.15121088867187,MRI_FRR_264,ABDOMEN,HEAD,175974
114,22,0.03440799,8.051469,185.80891,48.0,210.0,0.0,133.09134,0.1553339,-8.051468999999997,-52.71757088867187,MRI_FRR_257,ABDOMEN,HEAD,175974
114,23,0.03451718,8.07702,193.88594,0.0,210.0,0.0,133.09134,0.1553339,8.07702,-60.79460088867188,MRI_FRR_34,ABDOMEN,HEAD,175974
114,24,0.034788255,8.140451,202.0264,6.0,216.0,0.0,133.09134,0.1553339,-3.859549,-68.93506088867187,MRI_FRR_257,ABDOMEN,HEAD,175974
114,25,0.034342334,8.036106,210.0625,8.0,224.0,0.0,133.09134,0.1553339,-7.963894,-76.97116088867188,MRI_FRR_264,ABDOMEN,HEAD,175974
114,26,0.034242973,8.012856,218.07535,8.0,232.0,0.0,133.09134,0.1553339,-7.987144000000001,-84.98401088867186,MRI_MPT_1005,ABDOMEN,HEAD,175974
114,27,0.034224406,8.008511,226.08386,2.0,234.0,0.0,133.09134,0.1553339,4.008511,-92.99252088867186,MRI_FRR_257,ABDOMEN,HEAD,175974
114,28,0.03382967,7.916143,234.0,-234.0,0.0,0.0,133.09134,0.1553339,7.916143000000005,100.90866088867188,MRI_FRR_264,ABDOMEN,HEAD,175974
115,1,0.045870144,10.641873,21.429213,-250.0,0.0,7.4257336,7.4257336,0.14898255,3.216139433715796,14.00347943371582,MRI_MSR_100,ABDOMEN,HEAD,175974
115,2,0.045330316,10.516633,31.945847,51.0,51.0,8.094561,15.520294,0.14898255,-2.422072376831053,-16.425552810546876,MRI_MSR_104,ABDOMEN,ABDOMEN,175974
115,3,0.045641337,10.58879,42.534637,13.0,64.0,8.171524,23.691818,0.14898255,-2.417265952148437,-18.84281876269531,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
115,4,0.045371223,10.526124,53.06076,3.0,67.0,8.172666,31.864483,0.14898255,2.3534584039916986,-21.19627712036133,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
115,5,0.045643635,10.589323,63.650085,9.0,76.0,8.170121,40.034603,0.14898255,0.7594441929321292,-23.61548188110352,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
115,6,0.045883637,10.645003,74.29509,84.0,160.0,7.9781456,48.01275,0.14898255,-2.6668574006347683,-26.282341281738283,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
115,7,0.0460571,10.685247,84.98034,1.0,161.0,7.994598,56.007347,0.14898255,2.690649088165284,-28.972992893066404,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
115,8,0.046160255,10.709179,95.689514,0.0,161.0,7.8387012,63.846046,0.14898255,2.870477751831056,-31.843467552246096,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
115,9,0.0466199,10.815817,106.50533,7.0,168.0,7.464676,71.31072,0.14898255,3.351141096679686,-35.19460764892578,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
115,10,0.045931358,10.6560755,117.16141,0.0,168.0,7.029153,78.339874,0.14898255,3.626922629821778,-38.82153573242188,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
115,11,0.046038434,10.680917,127.84232,1.0,169.0,6.2005253,84.5404,0.14898255,4.480391716186524,-43.30192235595703,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
115,12,0.045127634,10.469611,138.31194,1.0,170.0,4.915159,89.45556,0.14898255,5.554451774536133,-48.85638122314453,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
115,13,0.045213815,10.489605,148.80154,4.0,174.0,3.2913148,92.74687,0.14898255,5.780919840316772,-56.0546680517578,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
115,14,0.044618048,10.351387,159.15292,0.0,174.0,1.5093354,94.25621,0.14898255,8.84205160132599,-64.89670967285156,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
115,15,0.044988867,10.437417,169.59035,1.0,175.0,0.0,94.25621,0.14898255,8.437417,-75.33413967285156,MRI_FRR_34,ABDOMEN,ABDOMEN,175974
115,16,0.045370147,10.525874,180.11623,5.0,180.0,0.0,94.25621,0.14898255,0.525874,-85.62755967285156,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
115,17,0.04492399,10.422366,190.53859,11.0,191.0,0.0,94.25621,0.14898255,-10.422366,-96.28237967285156,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
115,18,0.04470701,10.372026,200.91061,35.0,226.0,0.0,94.25621,0.14898255,-10.372025999999998,-106.65439967285155,MRI_MSR_34,ABDOMEN,ABDOMEN,175974
115,19,0.044626575,10.353365,211.26398,4.0,230.0,0.0,94.25621,0.14898255,2.353365,-117.00776967285157,MRI_MPT_1005,ABDOMEN,ABDOMEN,175974
115,20,0.044838868,10.402617,221.6666,2.0,232.0,0.0,94.25621,0.14898255,6.402616999999999,-127.41038967285157,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
115,21,0.044540565,10.333411,232.0,-232.0,0.0,0.0,94.25621,0.14898255,10.333411000000012,137.74378967285156,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
116,1,0.03260722,13.792854,27.774246,-248.0,0.0,7.4813867,7.4813867,0.15861885,6.311467338470436,20.29285933847046,MRI_MSR_100,ABDOMEN,ABDOMEN,175974
116,2,0.032223478,13.630531,41.404778,40.0,40.0,8.127835,15.609222,0.15861885,-5.502695726257322,-22.985999587890625,MRI_MSR_104,HEAD,ABDOMEN,175974
116,3,0.03244457,13.724053,55.12883,12.0,52.0,8.165962,23.775185,0.15861885,-2.109984780761719,-25.095985368652343,MRI_FRR_257,HEAD,ABDOMEN,175974
116,4,0.032252558,13.642832,68.77166,8.0,60.0,8.162376,31.937561,0.15861885,5.480455596191407,-19.29077896484376,MRI_FRR_264,HEAD,ABDOMEN,175974
116,5,0.032446206,13.724745,82.49641,10.0,70.0,8.15678,40.09434,0.15861885,1.8815252429199223,-17.40924872192383,MRI_FRR_264,HEAD,ABDOMEN,175974
116,6,0.03261681,13.79691,96.29332,9.0,79.0,8.151589,48.24593,0.15861885,3.948499393615723,-13.460750281982428,MRI_FRR_264,HEAD,ABDOMEN,175974
116,7,0.032740124,13.849072,110.142395,106.0,185.0,8.10756,56.35349,0.15861885,-5.741511842224128,-53.78890607788085,MRI_FRR_264,HEAD,ABDOMEN,175974
116,8,0.033155803,14.024904,124.1673,1.0,186.0,8.162007,64.515495,0.15861885,5.862896668151855,-59.65180469970703,MRI_FRR_257,HEAD,ABDOMEN,175974
116,9,0.032782942,13.867185,138.03448,11.0,197.0,8.164398,72.67989,0.15861885,0.0315831933593742,-65.35458650634766,MRI_FRR_264,HEAD,ABDOMEN,175974
116,10,0.032650173,13.811023,151.8455,30.0,227.0,8.159394,80.83929,0.15861885,-5.651628735778807,-71.00621319580077,MRI_FRR_264,HEAD,ABDOMEN,175974
116,11,0.032476373,13.737506,165.58301,46.0,273.0,8.12102,88.960304,0.15861885,-5.61648568292236,-76.6227057397461,MRI_MSR_34,HEAD,ABDOMEN,175974
116,12,0.032229777,13.633196,179.2162,16.0,289.0,8.087479,97.04778,0.15861885,-5.545717362304687,-82.16841710205077,MRI_MPT_1005,HEAD,ABDOMEN,175974
116,13,0.032144092,13.596951,192.81316,3.0,292.0,8.058164,105.10595,0.15861885,5.5387873571167,-87.70721059814454,MRI_FRR_257,HEAD,ABDOMEN,175974
116,14,0.03171917,13.417209,206.23036,0.0,292.0,7.939649,113.0456,0.15861885,5.477559894927978,-93.18475910888672,MRI_FRR_264,HEAD,ABDOMEN,175974
116,15,0.032127533,13.589947,219.82031,4.0,296.0,7.7476745,120.793274,0.15861885,5.842272534820557,-99.02703607421876,MRI_FRR_257,HEAD,ABDOMEN,175974
116,16,0.03191928,13.501855,233.32217,7.0,303.0,7.444009,128.23729,0.15861885,6.057846172790528,-105.08488057128906,MRI_FRR_264,HEAD,ABDOMEN,175974
116,17,0.032125115,13.588923,246.9111,1.0,304.0,7.020715,135.25801,0.15861885,6.568207763336181,-111.6530891357422,MRI_FRR_34,HEAD,ABDOMEN,175974
116,18,0.03215444,13.601329,260.51242,5.0,309.0,6.3531237,141.61113,0.15861885,7.248205335144043,-118.90129023925785,MRI_FRR_257,HEAD,ABDOMEN,175974
116,19,0.031639405,13.383468,273.89587,78.0,387.0,5.354781,146.96591,0.15861885,-8.028686849182122,-126.92995813476564,MRI_FRR_264,HEAD,ABDOMEN,175974
116,20,0.03186942,13.480764,287.37665,7.0,394.0,3.9350383,150.90096,0.15861885,3.415802328170777,-136.47569479980467,MRI_FRR_257,HEAD,ABDOMEN,175974
116,21,0.03165767,13.391194,300.76785,1.0,395.0,1.6525778,152.55353,0.15861885,11.738616242164612,-148.21432216796876,MRI_FRR_264,HEAD,ABDOMEN,175974
116,22,0.031896368,13.492164,314.26,0.0,395.0,0.0,152.55353,0.15861885,13.492164,-161.70647216796874,MRI_FRR_264,HEAD,ABDOMEN,175974
116,23,0.032492194,13.744198,328.0042,15.0,410.0,0.0,152.55353,0.15861885,-13.744198,-175.45067216796878,MRI_CCS_11,HEAD,ABDOMEN,175974
116,24,0.032619063,13.797864,341.80206,4.0,414.0,0.0,152.55353,0.15861885,5.797864000000001,-189.2485321679688,MRI_FRR_257,HEAD,ABDOMEN,175974
116,25,0.032199953,13.62058,355.42264,0.0,414.0,0.0,152.55353,0.15861885,13.62058,-202.86911216796875,MRI_FRR_264,HEAD,ABDOMEN,175974
116,26,0.032284956,13.656536,369.07916,2.0,416.0,0.0,152.55353,0.15861885,9.656536,-216.52563216796875,MRI_FRR_257,HEAD,ABDOMEN,175974
116,27,0.03182086,13.460224,382.5394,1.0,417.0,0.0,152.55353,0.15861885,11.460224,-229.98587216796875,MRI_FRR_264,HEAD,ABDOMEN,175974
116,28,0.031878956,13.484798,396.0242,0.0,417.0,0.0,152.55353,0.15861885,13.484798,-243.4706721679688,MRI_FRR_34,HEAD,ABDOMEN,175974
116,29,0.03202753,13.547646,409.57184,6.0,423.0,0.0,152.55353,0.15861885,1.5476460000000003,-257.0183121679688,MRI_FRR_257,HEAD,ABDOMEN,175974
116,30,0.03174502,13.4281435,422.99997,-423.0,0.0,0.0,152.55353,0.15861885,13.428143499999976,270.4464421679688,MRI_FRR_264,HEAD,ABDOMEN,175974
117,1,0.037376974,5.0832686,10.236021,-447.0,0.0,7.1388025,7.1388025,0.15586495,-2.055533928381351,3.0972184716186515,MRI_MSR_100,HEAD,ABDOMEN,175974
117,2,0.036937095,5.023445,15.259466,4.0,4.0,8.091388,15.23019,0.15586495,-3.067942748718262,0.0292757229003903,MRI_MSR_104,ABDOMEN,ABDOMEN,175974
117,3,0.037190534,5.057913,20.317379,12.0,16.0,8.161766,23.391956,0.15586495,3.1038530522460936,-3.074577329345704,MRI_FRR_257,ABDOMEN,ABDOMEN,175974
117,4,0.03697043,5.0279784,25.345358,11.0,27.0,8.167144,31.559101,0.15586495,3.1391654217163083,-2.904459104736329,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
117,5,0.037192404,5.058167,30.403524,16.0,43.0,8.164951,39.724052,0.15586495,3.1067843244628897,9.320528429199218,MRI_FRR_264,ABDOMEN,ABDOMEN,175974
