Row_Number,Sequence,Step,Predicted_Proportion,Predicted_Increment,Predicted_Cumulative,GroundTruth_Increment,GroundTruth_Cumulative,LSTM_Predicted_TimeDiff,LSTM_Predicted_Cumulative,LSTM_Predicted_TotalTime,TimeDiff_Improvement_Abs,Cumulative_Improvement_Abs,SN,decoded_sourceID,BodyGroup_to,BodyGroup_from
2851,136,12,0.050176166,7.3758965,95.58188,1.0,101.0,9.216868,162.64421,0.0027826023,-1.8409719005737308,-56.226090815429686,182625,MRI_FRR_264,KNEE,KNEE
2852,136,13,0.04944503,7.2684193,102.850296,16.0,117.0,14.576119,177.22034,0.0027826023,7.307700122912598,-46.0706329140625,182625,MRI_CCS_11,KNEE,KNEE
2853,136,14,0.05007428,7.360919,110.21121,8.0,125.0,4.4390845,181.65942,0.0027826023,-2.921834470123291,-41.870633828124994,182625,MRI_FRR_257,KNEE,KNEE
2854,136,15,0.05015052,7.3721266,117.583336,1.0,126.0,0.0,181.65942,0.0027826023,5.3721266,-47.242759828125,182625,MRI_FRR_3,KNEE,KNEE
2855,136,16,0.05007753,7.3613973,124.94473,3.0,129.0,0.0,181.65942,0.0027826023,1.3613973,-48.60415382812501,182625,MRI_FRR_264,KNEE,KNEE
2856,136,17,0.049811833,7.3223395,132.26707,1.0,130.0,0.0,181.65942,0.0027826023,5.3223395,-49.39235382812501,182625,MRI_MSR_34,KNEE,KNEE
2857,136,18,0.049866926,7.330438,139.59752,17.0,147.0,0.0,181.65942,0.0027826023,-7.330438000000001,-27.256943828125003,182625,MRI_MPT_1005,KNEE,KNEE
2858,136,19,0.050356984,7.402477,147.0,-147.0,0.0,0.0,181.65942,0.0027826023,7.402477000000005,-34.659423828125,182625,MRI_EXU_95,KNEE,KNEE
2859,137,1,0.058504853,49.846134,99.95297,-147.0,0.0,18.83085,18.83085,0.0063082464,31.01528339880372,81.1221193988037,182625,MRI_MSR_100,KNEE,KNEE
2860,137,2,0.0576851,49.147705,149.10068,89.0,89.0,18.969084,37.799934,0.0063082464,-30.17862121398926,8.900614387207042,182625,MRI_MSR_104,KNEE,KNEE
2861,137,3,0.05909756,50.35112,199.4518,9.0,98.0,18.898336,56.698273,0.0063082464,31.45278358947754,60.15007270507812,182625,MRI_FRR_257,KNEE,KNEE
2862,137,4,0.059080783,50.336826,249.78862,4.0,102.0,18.864662,75.562935,0.0063082464,31.47216382958985,121.35155487548828,182625,MRI_FRR_264,KNEE,KNEE
2863,137,5,0.058100935,49.501995,299.29062,34.0,136.0,18.863028,94.425964,0.0063082464,0.3650225726318368,121.71658435546874,182625,MRI_FRR_2,KNEE,KNEE
2864,137,6,0.05919847,50.437096,349.72772,640.0,776.0,18.876728,113.30269,0.0063082464,-31.56036794213867,-236.4250314013672,182625,MRI_FRR_264,KNEE,KNEE
2865,137,7,0.05843257,49.78455,399.51227,8.0,784.0,18.684654,131.98734,0.0063082464,31.09989576416016,-267.5249347949219,182625,MRI_CCS_11,KNEE,KNEE
2866,137,8,0.059181537,50.42267,449.93494,1.0,785.0,17.907095,149.89442,0.0063082464,32.51557504455566,-300.0405155615234,182625,MRI_FRR_257,KNEE,KNEE
2867,137,9,0.0591116,50.363083,500.29803,13.0,798.0,15.956854,165.85127,0.0063082464,34.406229133422855,-334.44675741699217,182625,MRI_FRR_264,KNEE,KNEE
2868,137,10,0.05906987,50.327526,550.62555,8.0,806.0,10.0271,175.87837,0.0063082464,40.300426390625,-374.7471778076172,182625,MRI_FRR_264,KNEE,KNEE
2869,137,11,0.05901964,50.284733,600.9103,7.0,813.0,3.6944249,179.5728,0.0063082464,39.97915786763001,-421.3375003173828,182625,MRI_FRR_257,KNEE,KNEE
2870,137,12,0.059198316,50.436966,651.3472,1.0,814.0,0.11562069,179.68842,0.0063082464,48.55258668760395,-471.6587844726563,182625,MRI_FRR_3,KNEE,KNEE
2871,137,13,0.05904975,50.310387,701.6576,22.0,836.0,0.0,179.68842,0.0063082464,6.310386999999999,-521.9691844726563,182625,MRI_FRR_264,KNEE,KNEE
2872,137,14,0.058636736,49.9585,751.6161,1.0,837.0,0.0,179.68842,0.0063082464,47.9585,-571.9276844726562,182625,MRI_MSR_34,KNEE,KNEE
2873,137,15,0.058588177,49.917126,801.5332,15.0,852.0,0.0,179.68842,0.0063082464,19.917126000000003,-621.8447844726562,182625,MRI_MPT_1005,KNEE,KNEE
2874,137,16,0.059233334,50.4668,852.0,-852.0,0.0,0.0,179.68842,0.0063082464,50.46680000000004,672.3115844726562,182625,MRI_EXU_95,KNEE,KNEE
2875,138,1,0.062184166,10.260387,20.57444,-852.0,0.0,0.0,0.0,0.0026248454,10.260387000000035,20.57444,182625,MRI_MSR_100,KNEE,KNEE
2876,138,2,0.061312865,10.116623,30.691063,12.0,12.0,2.1710265,2.1710265,0.0026248454,-7.945596531723023,8.862089468276977,182625,MRI_MSR_104,KNEE,KNEE
2877,138,3,0.061699368,10.180396,40.87146,11.0,23.0,11.774228,13.945254,0.0026248454,0.0453759039916992,8.816714325866698,182625,MRI_FRR_2,KNEE,KNEE
2878,138,4,0.06278395,10.359351,51.230812,9.0,32.0,15.649415,29.59467,0.0026248454,-5.290064016174316,16.825481342041016,182625,MRI_FRR_257,KNEE,KNEE
2879,138,5,0.0628837,10.37581,61.60662,12.0,44.0,17.171072,46.76574,0.0026248454,-3.546882006225585,14.84088055908203,182625,MRI_FRR_264,KNEE,KNEE
2880,138,6,0.062937185,10.384636,71.99126,82.0,126.0,18.698183,65.46392,0.0026248454,8.313547059692382,-6.527339406738278,182625,MRI_FRR_264,KNEE,KNEE
2881,138,7,0.06212258,10.250226,82.241486,9.0,135.0,18.280375,83.74429,0.0026248454,-8.03014852697754,1.5028072128906302,182625,MRI_CCS_11,KNEE,KNEE
2882,138,8,0.06291676,10.381266,92.62275,1.0,136.0,15.718238,99.46253,0.0026248454,-5.33697187689209,6.839782043457035,182625,MRI_FRR_257,KNEE,KNEE
2883,138,9,0.06284042,10.368669,102.99142,11.0,147.0,11.019769,110.4823,0.0026248454,0.6115622850952143,7.490879804687495,182625,MRI_FRR_264,KNEE,KNEE
2884,138,10,0.06279516,10.361202,113.352615,2.0,149.0,2.6900454,113.17235,0.0026248454,7.671156643249512,-0.1802669775390626,182625,MRI_FRR_264,KNEE,KNEE
2885,138,11,0.062741496,10.352346,123.70496,9.0,158.0,0.0,113.17235,0.0026248454,-7.647653999999999,-10.532611977539062,182625,MRI_FRR_257,KNEE,KNEE
2886,138,12,0.06278047,10.358777,134.06374,0.0,158.0,0.0,113.17235,0.0026248454,10.358777,-20.89139197753905,182625,MRI_FRR_264,KNEE,KNEE
2887,138,13,0.062879845,10.3751745,144.4389,6.0,164.0,0.0,113.17235,0.0026248454,-1.6248255,-31.26655197753905,182625,MRI_FRR_3,KNEE,KNEE
2888,138,14,0.06233234,10.284836,154.72374,1.0,165.0,0.0,113.17235,0.0026248454,8.284836,-41.551391977539055,182625,MRI_MSR_34,KNEE,KNEE
2889,138,15,0.062280282,10.276247,164.99998,-165.0,0.0,0.0,113.17235,0.0026248454,10.276247000000012,51.827631977539056,182625,MRI_MPT_1005,KNEE,KNEE
2890,139,1,0.06639953,11.951916,23.966341,-180.0,0.0,0.0,0.0,0.0038861898,11.951916000000011,23.966341,182625,MRI_MSR_100,KNEE,KNEE
2891,139,2,0.06546917,11.784451,35.750793,23.0,23.0,18.102198,18.102198,0.0038861898,6.317746647094726,7.852990647094728,182625,MRI_MSR_104,KNEE,KNEE
2892,139,3,0.06707222,12.073,47.82379,4.0,27.0,18.411676,36.513874,0.0038861898,-6.338676406860351,11.309915946044924,182625,MRI_FRR_257,KNEE,KNEE
2893,139,4,0.06585766,11.854378,59.67817,5.0,32.0,18.505507,55.01938,0.0038861898,-6.651128515502929,4.6587913378906265,182625,MRI_FRR_2,KNEE,KNEE
2894,139,5,0.0671384,12.084912,71.763084,13.0,45.0,18.58253,73.601906,0.0038861898,-4.667441067993163,-1.8388218227539,182625,MRI_FRR_264,KNEE,KNEE
2895,139,6,0.067196436,12.095359,83.858444,109.0,154.0,18.896393,92.4983,0.0038861898,6.801033822265623,8.639854645019525,182625,MRI_FRR_264,KNEE,KNEE
2896,139,7,0.06718169,12.092705,95.95115,9.0,163.0,18.67628,111.174576,0.0038861898,-6.583574067993164,15.223425805664064,182625,MRI_FRR_264,KNEE,KNEE
2897,139,8,0.06623696,11.922652,107.8738,3.0,166.0,17.250525,128.4251,0.0038861898,-5.327872520874024,20.551294604492185,182625,MRI_CCS_11,KNEE,KNEE
2898,139,9,0.06615793,11.908427,119.78223,3.0,169.0,11.48998,139.91507,0.0038861898,0.4184472560424801,20.132839580078127,182625,MRI_CCS_11,KNEE,KNEE
2899,139,10,0.06702406,12.064331,131.84656,7.0,176.0,5.3942585,145.30933,0.0038861898,3.458589499145507,13.46276617187499,182625,MRI_FRR_257,KNEE,KNEE
2900,139,11,0.06718637,12.093547,143.94011,1.0,177.0,0.0028060228,145.31213,0.0038861898,10.096353022763251,1.3720237890624958,182625,MRI_FRR_3,KNEE,KNEE
2901,139,12,0.06707407,12.073332,156.01344,3.0,180.0,0.0,145.31213,0.0038861898,6.073332000000001,-10.701306210937505,182625,MRI_FRR_264,KNEE,KNEE
2902,139,13,0.06665164,11.997295,168.01074,0.0,180.0,0.0,145.31213,0.0038861898,11.997295,-22.6986062109375,182625,MRI_MSR_34,KNEE,KNEE
2903,139,14,0.06660706,11.98927,180.00002,-180.0,0.0,0.0,145.31213,0.0038861898,11.989270000000005,34.687886210937506,182625,MRI_MPT_1005,KNEE,KNEE
2904,140,1,0.055334605,43.60367,87.435394,-202.0,0.0,18.508879,18.508879,0.006032202,25.09479129211425,68.92651529211426,182625,MRI_MSR_100,KNEE,KNEE
2905,140,2,0.054559283,42.992714,130.4281,23.0,23.0,18.871698,37.380577,0.006032202,15.8644123795166,93.04752291259766,182625,MRI_MSR_104,LEG,KNEE
2906,140,3,0.055895198,44.045418,174.47351,7.0,30.0,18.832422,56.212997,0.006032202,25.21299574353027,118.26051256347657,182625,MRI_FRR_257,LEG,KNEE
2907,140,4,0.054883037,43.247833,217.72134,2.0,32.0,18.79862,75.01162,0.006032202,24.449212776000977,142.7097204321289,182625,MRI_FRR_2,LEG,KNEE
2908,140,5,0.055950355,44.08888,261.8102,34.0,66.0,18.811998,93.823616,0.006032202,-5.0991216326904265,167.98658397216798,182625,MRI_FRR_264,LEG,KNEE
2909,140,6,0.055998717,44.126987,305.9372,25.0,91.0,18.783056,112.606674,0.006032202,12.910043259155271,193.33052580566408,182625,MRI_FRR_264,LEG,KNEE
2910,140,7,0.05527428,43.556133,349.49332,3.0,94.0,18.736526,131.3432,0.006032202,24.81960651074219,218.15011931640623,182625,MRI_CCS_11,LEG,KNEE
2911,140,8,0.055235095,43.525253,393.01855,641.0,735.0,18.892622,150.23582,0.006032202,-24.632631005981462,-242.78272541503907,182625,MRI_CCS_11,LEG,KNEE
2912,140,9,0.05516497,43.469997,436.48856,7.0,742.0,18.68227,168.91809,0.006032202,24.78772694995117,-267.5704691796875,182625,MRI_CCS_11,LEG,KNEE
2913,140,10,0.05588834,44.040012,480.52856,1.0,743.0,17.957724,186.87581,0.006032202,26.082288382446286,-293.6527512841797,182625,MRI_FRR_257,LEG,KNEE
2914,140,11,0.055926733,44.070267,524.5988,13.0,756.0,16.655481,203.5313,0.006032202,27.414785661499025,-321.0675042236328,182625,MRI_FRR_264,LEG,KNEE
2915,140,12,0.055895172,44.045395,568.6442,2.0,758.0,12.353112,215.88441,0.006032202,31.69228277923584,-352.7597853271484,182625,MRI_FRR_264,LEG,KNEE
2916,140,13,0.055825762,43.9907,612.63495,6.0,764.0,6.0071197,221.89154,0.006032202,37.98358034439087,-390.74340947265625,182625,MRI_FRR_257,LEG,KNEE
2917,140,14,0.055817246,43.98399,656.61896,2.0,766.0,0.95056766,222.8421,0.006032202,40.93455766271591,-433.7768579492188,182625,MRI_FRR_264,LEG,KNEE
2918,140,15,0.055840738,44.002502,700.62146,21.0,787.0,0.0,222.8421,0.006032202,2.002502,-477.7793579492187,182625,MRI_FRR_3,LEG,KNEE
2919,140,16,0.055416975,43.668575,744.29004,1.0,788.0,0.0,222.8421,0.006032202,41.668575,-521.4479379492187,182625,MRI_MSR_34,LEG,KNEE
2920,140,17,0.055469498,43.709965,788.0,-788.0,0.0,0.0,222.8421,0.006032202,43.70996500000001,565.1578979492188,182625,MRI_MPT_1005,LEG,KNEE
2921,141,1,0.06631612,9.350573,18.75005,-804.0,0.0,0.0,0.0,0.0019722425,9.350573000000054,18.75005,182625,MRI_MSR_100,LEG,KNEE
2922,141,2,0.06538693,9.219557,27.969606,0.0,0.0,1.8907337,1.8907337,0.0019722425,7.32882328112793,26.07887228112793,182625,MRI_MSR_104,LEG,LEG
2923,141,3,0.06703947,9.452565,37.422173,22.0,22.0,10.2805395,12.171273,0.0019722425,0.8279745126342775,5.5934462315063485,182625,MRI_FRR_264,LEG,LEG
2924,141,4,0.06689328,9.431952,46.854126,77.0,99.0,17.519434,29.690708,0.0019722425,8.087481975219731,-17.16341783959961,182625,MRI_FRR_264,LEG,LEG
2925,141,5,0.06688365,9.430595,56.28472,2.0,101.0,15.69516,45.385868,0.0019722425,-6.264564912109375,-10.898851927490234,182625,MRI_FRR_257,LEG,LEG
2926,141,6,0.06703056,9.451308,65.73603,0.0,101.0,12.125705,57.511574,0.0019722425,-2.674396765319825,-8.224456208496093,182625,MRI_FRR_264,LEG,LEG
2927,141,7,0.06618639,9.332281,75.06831,2.0,103.0,8.634006,66.14558,0.0019722425,0.6982754534301758,-8.922733522949216,182625,MRI_CCS_11,LEG,LEG
2928,141,8,0.066998415,9.446776,84.51509,14.0,117.0,5.4920087,71.63759,0.0019722425,-3.954767313934326,-12.877501499023438,182625,MRI_FRR_264,LEG,LEG
2929,141,9,0.0669134,9.43479,93.94988,5.0,122.0,0.0,71.63759,0.0019722425,-0.5652100000000004,-22.31229149902343,182625,MRI_FRR_264,LEG,LEG
2930,141,10,0.0668424,9.424778,103.374664,6.0,128.0,0.0,71.63759,0.0019722425,-2.575222,-31.73707549902344,182625,MRI_FRR_257,LEG,LEG
2931,141,11,0.06689818,9.432644,112.80731,4.0,132.0,0.0,71.63759,0.0019722425,1.4326439999999998,-41.16972149902344,182625,MRI_FRR_264,LEG,LEG
2932,141,12,0.06701443,9.449035,122.25635,8.0,140.0,0.0,71.63759,0.0019722425,-6.550965,-50.61876149902344,182625,MRI_FRR_3,LEG,LEG
2933,141,13,0.06648875,9.374914,131.63126,1.0,141.0,0.0,71.63759,0.0019722425,7.374914,-59.99367149902344,182625,MRI_MSR_34,LEG,LEG
2934,141,14,0.06644506,9.368753,141.00002,-141.0,0.0,0.0,71.63759,0.0019722425,9.368752999999998,69.36243149902344,182625,MRI_MPT_1005,LEG,LEG
2935,142,1,0.062207717,65.94018,132.22523,-161.0,0.0,18.69549,18.69549,0.0054254825,47.24469011657715,113.52974011657716,182625,MRI_MSR_100,LEG,LEG
2936,142,2,0.061336093,65.01626,197.24149,123.0,123.0,18.952745,37.648235,0.0054254825,-46.06351456237793,-11.11027467895508,182625,MRI_MSR_104,LEG,LEG
2937,142,3,0.061722737,65.4261,262.6676,0.0,123.0,18.86262,56.510857,0.0054254825,46.56348059997559,73.17845662841796,182625,MRI_FRR_2,LEG,LEG
2938,142,4,0.06280773,66.576195,329.2438,7.0,130.0,18.836607,75.347466,0.0054254825,47.73958802062988,144.59126551513674,182625,MRI_FRR_257,LEG,LEG
2939,142,5,0.06290752,66.68197,395.92578,30.0,160.0,18.82571,94.17317,0.0054254825,25.507680296630863,170.0989519970703,182625,MRI_FRR_264,LEG,LEG
2940,142,6,0.06296102,66.73868,462.66446,733.0,893.0,18.91759,113.09076,0.0054254825,-47.821090812377975,-349.57370072265627,182625,MRI_FRR_264,LEG,LEG
2941,142,7,0.06294668,66.72348,529.38794,104.0,997.0,18.747625,131.83838,0.0054254825,-47.97585464904785,-397.54956109375,182625,MRI_FRR_264,LEG,LEG
2942,142,8,0.06287153,66.64382,596.03174,9.0,1006.0,17.87861,149.717,0.0054254825,48.76520938903809,-446.3147447607422,182625,MRI_FRR_264,LEG,LEG
2943,142,9,0.061952434,65.66958,661.7013,10.0,1016.0,15.133822,164.85081,0.0054254825,50.53575755889892,-496.850485180664,182625,MRI_CCS_11,LEG,LEG
2944,142,10,0.062782586,66.54954,728.25085,14.0,1030.0,9.012338,173.86316,0.0054254825,47.56187768463134,-554.3876908203125,182625,MRI_FRR_264,LEG,LEG
2945,142,11,0.062728226,66.49192,794.7428,7.0,1037.0,2.6016972,176.46486,0.0054254825,55.09361720649719,-618.2779409912109,182625,MRI_FRR_257,LEG,LEG
2946,142,12,0.06277177,66.53807,861.2809,3.0,1040.0,0.0,176.46486,0.0054254825,60.538070000000005,-684.8160409912109,182625,MRI_FRR_264,LEG,LEG
2947,142,13,0.06286915,66.6413,927.9222,19.0,1059.0,0.0,176.46486,0.0054254825,28.6413,-751.4573409912109,182625,MRI_FRR_3,LEG,LEG
2948,142,14,0.06232639,66.06597,993.98816,1.0,1060.0,0.0,176.46486,0.0054254825,64.06597,-817.5233009912109,182625,MRI_MSR_34,LEG,LEG
2949,142,15,0.062275335,66.011856,1060.0,-1060.0,0.0,0.0,176.46486,0.0054254825,66.01185600000008,883.5351409912109,182625,MRI_MPT_1005,LEG,LEG
2950,143,1,0.06638676,11.88323,23.828611,-1075.0,0.0,0.0,0.0,0.0022816006,11.883229999999912,23.828611,182625,MRI_MSR_100,LEG,LEG
2951,143,2,0.06545657,11.716726,35.545338,9.0,9.0,0.82322353,0.82322353,0.0022816006,-5.460050468753815,18.368561531246183,182625,MRI_MSR_104,LEG,LEG
2952,143,3,0.0658692,11.790586,47.335922,1.0,10.0,9.09822,9.921443,0.0022816006,2.692366128479004,37.25736498553466,182625,MRI_FRR_2,LEG,LEG
2953,143,4,0.06702708,11.997847,59.33377,6.0,16.0,13.851987,23.77343,0.0022816006,-1.8541398850708009,35.56034012939453,182625,MRI_FRR_257,LEG,LEG
2954,143,5,0.06713357,12.016909,71.35068,22.0,38.0,16.303782,40.07721,0.0022816006,4.286872509399414,31.273470527343747,182625,MRI_FRR_264,LEG,LEG
2955,143,6,0.06719066,12.027128,83.37781,88.0,126.0,18.680254,58.75746,0.0022816006,6.653125982543941,-24.62034845214844,182625,MRI_FRR_264,LEG,LEG
2956,143,7,0.06632101,11.87146,95.24927,3.0,129.0,17.884882,76.64234,0.0022816006,-6.013421973266601,-18.606928386230464,182625,MRI_CCS_11,LEG,LEG
2957,143,8,0.06627344,11.8629465,107.11221,17.0,146.0,16.193975,92.83632,0.0022816006,4.331028948608399,-14.275891030273442,182625,MRI_CCS_11,LEG,LEG
2958,143,9,0.0670907,12.009234,119.121445,14.0,160.0,9.098649,101.93497,0.0022816006,-2.9105849750366204,-17.18647795898437,182625,MRI_FRR_264,LEG,LEG
2959,143,10,0.06701981,11.996547,131.118,7.0,167.0,1.7604192,103.69539,0.0022816006,-0.2430337504653934,-27.42261120605468,182625,MRI_FRR_257,LEG,LEG
2960,143,11,0.067066744,12.004947,143.12294,5.0,172.0,0.0,103.69539,0.0022816006,2.004947,-39.42755120605469,182625,MRI_FRR_264,LEG,LEG
2961,143,12,0.06718663,12.026407,155.14935,6.0,178.0,0.0,103.69539,0.0022816006,0.0264070000000007,-51.453961206054686,182625,MRI_FRR_3,LEG,LEG
2962,143,13,0.06664447,11.929359,167.0787,1.0,179.0,0.0,103.69539,0.0022816006,9.929359,-63.383311206054685,182625,MRI_MSR_34,LEG,LEG
2963,143,14,0.066599466,11.921305,179.00002,-179.0,0.0,0.0,103.69539,0.0022816006,11.92130499999999,75.3046312060547,182625,MRI_MPT_1005,LEG,LEG
2964,144,1,0.05853274,13.111334,26.29124,-194.0,0.0,0.0,0.0,0.0041912296,13.111334,26.29124,182625,MRI_MSR_100,LEG,LEG
2965,144,2,0.057712603,12.927623,39.218864,15.0,15.0,16.854692,16.854692,0.0041912296,0.2176845408935541,22.36417154089356,182625,MRI_MSR_104,LEG,LEG
2966,144,3,0.058076408,13.009115,52.22798,1.0,16.0,17.94497,34.79966,0.0041912296,-4.935854177246094,17.428320270996096,182625,MRI_FRR_2,LEG,LEG
2967,144,4,0.059097305,13.237797,65.465775,7.0,23.0,18.227781,53.027443,0.0041912296,-4.989984295776367,12.438332067871087,182625,MRI_FRR_257,LEG,LEG
2968,144,5,0.059191197,13.258828,78.7246,21.0,44.0,18.400751,71.42819,0.0041912296,5.141923113891602,7.29640786132812,182625,MRI_FRR_264,LEG,LEG
2969,144,6,0.059241537,13.270104,91.994705,34.0,78.0,18.56307,89.991264,0.0041912296,5.292966297241211,2.003440656738277,182625,MRI_FRR_264,LEG,LEG
2970,144,7,0.059228044,13.267082,105.26179,98.0,176.0,18.930662,108.92193,0.0041912296,5.663580155151365,3.660138405761714,182625,MRI_FRR_264,LEG,LEG
2971,144,8,0.05839481,13.080437,118.342224,16.0,192.0,18.759504,127.681435,0.0041912296,0.1600586817626954,9.339210631347656,182625,MRI_CCS_11,LEG,LEG
2972,144,9,0.059116952,13.242197,131.58443,1.0,193.0,17.478853,145.1603,0.0041912296,-4.236656225708007,13.575863579101563,182625,MRI_FRR_257,LEG,LEG
2973,144,10,0.05910593,13.239728,144.82416,10.0,203.0,15.99095,161.15125,0.0041912296,-2.751221630737305,16.327085117187494,182625,MRI_FRR_264,LEG,LEG
2974,144,11,0.059101492,13.238734,158.0629,3.0,206.0,8.294911,169.44615,0.0041912296,4.94382261541748,11.383251733398424,182625,MRI_FRR_264,LEG,LEG
2975,144,12,0.059038147,13.224545,171.28745,7.0,213.0,3.3665779,172.81273,0.0041912296,2.591122863693238,1.5252788818359306,182625,MRI_FRR_257,LEG,LEG
2976,144,13,0.059053272,13.227933,184.51538,4.0,217.0,0.0,172.81273,0.0041912296,5.227933,-11.702651118164056,182625,MRI_FRR_264,LEG,LEG
2977,144,14,0.05908588,13.235237,197.75061,7.0,224.0,0.0,172.81273,0.0041912296,-0.7647630000000003,-24.937881118164057,182625,MRI_FRR_3,LEG,LEG
2978,144,15,0.05860642,13.127838,210.87845,0.0,224.0,0.0,172.81273,0.0041912296,13.127838,-38.06572111816405,182625,MRI_MSR_34,LEG,LEG
2979,144,16,0.05857838,13.121557,224.0,-224.0,0.0,0.0,172.81273,0.0041912296,13.121556999999996,51.18727111816406,182625,MRI_MPT_1005,LEG,LEG
2980,145,1,0.035541628,9.098657,18.244902,-240.0,0.0,0.0,0.0,0.0031204938,9.098657000000005,18.244902,182625,MRI_MSR_100,LEG,LEG
2981,145,2,0.03504363,8.971169,27.216072,17.0,17.0,9.855601,9.855601,0.0031204938,0.8844323107299807,3.071673310729981,182625,MRI_MSR_104,ABDOMEN,LEG
2982,145,3,0.035264537,9.027721,36.243793,10.0,27.0,13.506257,23.361858,0.0031204938,-2.533978057189941,5.605651367919919,182625,MRI_FRR_2,ABDOMEN,LEG
2983,145,4,0.035884436,9.186416,45.43021,6.0,33.0,14.295633,37.657494,0.0031204938,-5.10921731604004,7.772716408691409,182625,MRI_FRR_257,ABDOMEN,LEG
2984,145,5,0.03594145,9.201012,54.63122,7.0,40.0,14.705752,52.363247,0.0031204938,-5.504740372741699,2.2679730822753896,182625,MRI_FRR_264,ABDOMEN,LEG
2985,145,6,0.035972018,9.208837,63.840057,24.0,64.0,15.155161,67.51841,0.0031204938,5.946323903930663,-3.358466729003908,182625,MRI_FRR_264,ABDOMEN,LEG
2986,145,7,0.035963822,9.206738,73.0468,33.0,97.0,15.600619,83.119026,0.0031204938,6.393881316101073,10.072226184082028,182625,MRI_FRR_264,ABDOMEN,LEG
2987,145,8,0.03545787,9.077215,82.124016,1.0,98.0,15.243464,98.36249,0.0031204938,-6.166249469909667,15.513496207031253,182625,MRI_CCS_11,ABDOMEN,LEG
2988,145,9,0.035415255,9.066305,91.19032,30.0,128.0,16.073214,114.4357,0.0031204938,7.006908577270508,23.245379462890625,182625,MRI_CCS_11,ABDOMEN,LEG
2989,145,10,0.035878614,9.184925,100.375244,1.0,129.0,15.433013,129.86871,0.0031204938,-6.248087962341309,27.756042621093755,182625,MRI_FRR_257,ABDOMEN,LEG
2990,145,11,0.035904,9.191424,109.566666,11.0,140.0,15.652814,145.52153,0.0031204938,-2.844237911437988,24.91180384863281,182625,MRI_FRR_264,ABDOMEN,LEG
2991,145,12,0.035884265,9.186372,118.75304,0.0,140.0,15.0200205,160.54155,0.0031204938,-5.833648484924316,0.7054103173828139,182625,MRI_FRR_264,ABDOMEN,LEG
2992,145,13,0.03584003,9.175048,127.928085,1.0,141.0,14.319347,174.8609,0.0031204938,-5.144299381591797,-20.78898587890625,182625,MRI_FRR_257,ABDOMEN,LEG
2993,145,14,0.035835207,9.173813,137.1019,37.0,178.0,16.271376,191.13228,0.0031204938,7.097562656127927,27.765821557617187,182625,MRI_FRR_264,ABDOMEN,LEG
2994,145,15,0.03529908,9.036565,146.13846,34.0,212.0,16.802382,207.93466,0.0031204938,7.76581651550293,61.796201865234366,182625,MRI_CCS_11,ABDOMEN,LEG
2995,145,16,0.03576369,9.155504,155.29396,6.0,218.0,14.648414,222.58307,0.0031204938,-5.492909658142089,58.12297115234375,182625,MRI_FRR_257,ABDOMEN,LEG
2996,145,17,0.035826992,9.17171,164.46567,1.0,219.0,9.497081,232.08015,0.0031204938,-0.3253708029174813,41.4541755810547,182625,MRI_FRR_264,ABDOMEN,LEG
2997,145,18,0.035816494,9.169023,173.63469,2.0,221.0,5.9358926,238.01605,0.0031204938,3.233130418060302,30.349257753906244,182625,MRI_FRR_257,ABDOMEN,LEG
2998,145,19,0.035809994,9.167358,182.80205,1.0,222.0,2.7315335,240.74759,0.0031204938,6.4358244726257325,20.450360888671867,182625,MRI_FRR_264,ABDOMEN,LEG
2999,145,20,0.03593934,9.200471,192.00252,2.0,224.0,0.42315114,241.17075,0.0031204938,5.623622135444641,14.82673415039062,182625,MRI_FRR_34,ABDOMEN,LEG
